# timestamp(s) wx wy wz ax ay az
1430533269.450020790 -5.002730719 0.061610333 0.332154554 -7.816975035 -0.633770683 -3.805492889
1430533269.460020781 -5.001305854 0.062346314 0.329940275 -7.821770476 -0.417298400 -3.826906820
1430533269.470020771 -5.001457044 0.061741599 0.330895033 -7.848459311 -0.203599727 -3.840480661
1430533269.480020761 -5.004217311 0.061061554 0.336103588 -7.830556871 0.042250160 -3.880240750
1430533269.490020752 -4.711361885 -0.384975940 0.256918944 -8.163859533 0.699953482 -3.697490657
1430533269.500020742 -4.711774928 -0.391990874 0.256805656 -8.143995884 0.874271956 -3.626234134
1430533269.510020733 -4.710029360 -0.386807809 0.260204297 -8.205556574 1.076968316 -3.537322435
1430533269.520020723 -4.710795850 -0.386823244 0.259534997 -8.212505207 1.250400448 -3.511409831
1430533269.530020714 -4.711589604 -0.387059902 0.255029264 -8.216660906 1.449920562 -3.426694883
1430533269.540020704 -4.709915620 -0.381924375 0.260162159 -8.204661219 1.601157295 -3.286467486
1430533269.550020695 -4.711941979 -0.387488611 0.257667003 -8.184028742 1.786106937 -3.122135629
1430533269.560020685 -4.709201014 -0.385502881 0.256530330 -8.210869396 1.935984026 -3.084703345
1430533269.570020676 -4.709682703 -0.384588174 0.255271742 -8.221888735 2.100405861 -2.906435340
1430533269.580020666 -4.707854184 -0.383478375 0.259631987 -8.219224224 2.241584858 -2.788960640
1430533269.590020657 -4.710651812 -0.384648127 0.256828293 -8.226613299 2.437054208 -2.691759569
1430533269.600020647 -4.710181043 -0.384547136 0.254426132 -8.201388845 2.545516781 -2.540046206
1430533269.610020638 -4.250373437 -0.740227358 -0.199702072 -9.512726891 3.431138823 -2.888647020
1430533269.620020628 -4.250513698 -0.743503665 -0.198122994 -9.566028976 3.539469029 -2.713163652
1430533269.630020618 -4.246890729 -0.737185528 -0.199882574 -9.624513154 3.604425833 -2.502499538
1430533269.640020609 -4.248562390 -0.736823829 -0.200868823 -9.612828683 3.704023245 -2.278074521
1430533269.650020599 -4.250067728 -0.739413148 -0.203309069 -9.669628679 3.748233968 -2.076002374
1430533269.660020590 -4.247888803 -0.740801379 -0.198818165 -9.619467714 3.799229009 -1.816198381
1430533269.670020580 -4.248273830 -0.738406997 -0.199191289 -9.658273229 3.806678046 -1.568527879
1430533269.680020571 -4.250565460 -0.736538035 -0.199829690 -9.672186415 3.912161458 -1.333482556
1430533269.690020561 -4.247922377 -0.736958049 -0.202813313 -9.662579082 3.926652532 -1.131295206
1430533269.700020552 -4.250077410 -0.737855664 -0.198828877 -9.709570211 3.966272641 -0.859091108
1430533269.710020542 -4.123895321 -0.950849014 -0.495550156 -8.578764798 4.398249127 0.530402455
1430533269.720020533 -4.122993321 -0.954530981 -0.492999128 -8.630789556 4.319907336 0.783533223
1430533269.730020523 -4.121972449 -0.954005032 -0.493609382 -8.631348321 4.213593916 1.015776888
1430533269.740020514 -4.123257072 -0.951734685 -0.495112222 -8.660394468 4.131403264 1.294337089
1430533269.750020504 -4.122479599 -0.954387859 -0.491953539 -8.646290842 4.057466613 1.572903087
1430533269.760020494 -4.123208586 -0.952850643 -0.492132273 -8.641935479 3.894278282 1.787193638
1430533269.770020485 -4.121856231 -0.951219250 -0.495635587 -8.692033326 3.818042035 2.017637802
1430533269.780020475 -4.123619668 -0.952760193 -0.491062561 -8.667399370 3.649617155 2.217893879
1430533269.790020466 -4.121687383 -0.954097560 -0.491842444 -8.652538684 3.525969441 2.467703786
1430533269.800020456 -4.124149987 -0.952346905 -0.491947673 -8.609362418 3.348202531 2.701367299
1430533269.810020447 -4.750965285 -0.386133920 -0.567192854 -9.307043879 1.169513821 3.412820461
1430533269.820020437 -4.747016298 -0.384897874 -0.567258430 -9.290465943 0.976638224 3.533313799
1430533269.830020428 -4.746745326 -0.387696258 -0.568212073 -9.283746757 0.776633964 3.616702498
1430533269.840020418 -4.748683768 -0.388362726 -0.562246502 -9.277078757 0.507479866 3.662414443
1430533269.850020409 -4.748658919 -0.388873587 -0.566282172 -9.215248346 0.287839205 3.708853490
1430533269.860020399 -4.751200456 -0.384112868 -0.563062151 -9.294515847 0.053931700 3.768701798
1430533269.870020390 -4.748004224 -0.385277042 -0.562420247 -9.181668275 -0.172435817 3.778289224
1430533269.880020380 -4.752036112 -0.389659358 -0.567372284 -9.191427247 -0.445016220 3.843167004
1430533269.890020370 -4.747471954 -0.384733995 -0.564032993 -9.154244724 -0.670654212 3.772062708
1430533269.900020361 -4.748529902 -0.387159062 -0.564882519 -9.185024939 -0.933487278 3.807758348
1430533269.910020351 -3.841944268 -0.138305172 -0.289043806 -8.805929939 -0.674163047 3.305035119
1430533269.920020342 -3.841670012 -0.139729850 -0.288342512 -8.778635701 -0.790742703 3.282268843
1430533269.930020332 -3.846056214 -0.139541190 -0.292224955 -8.788040867 -0.963598351 3.252324240
1430533269.940020323 -3.840414682 -0.140351953 -0.288161238 -8.793647744 -1.105552192 3.210979457
1430533269.950020313 -3.843373068 -0.139137145 -0.288376814 -8.741846560 -1.299702057 3.192148374
1430533269.960020304 -3.846082922 -0.140024430 -0.287318556 -8.748603444 -1.472007222 3.135764698
1430533269.970020294 -3.841437439 -0.137689338 -0.291083636 -8.757583258 -1.612309696 3.078309422
1430533269.980020285 -3.842713955 -0.138866975 -0.289808829 -8.767799321 -1.763350790 3.038072257
1430533269.990020275 -3.841211240 -0.140453736 -0.289265681 -8.717074324 -1.892571971 3.016038747
1430533270.000020266 -3.843207621 -0.140686984 -0.290204975 -8.685965663 -1.979407493 2.936524336
1430533270.010020256 -4.449771217 -0.172611298 -0.305935790 -6.977630406 -0.601896468 1.169164468
1430533270.020020247 -4.452519556 -0.171712936 -0.305571357 -6.996829680 -0.674248936 1.184340928
1430533270.030020237 -4.451242172 -0.174471669 -0.308023998 -7.030316355 -0.740793637 1.118109112
1430533270.040020227 -4.451690440 -0.172500980 -0.309557175 -6.972864723 -0.814394739 1.093193094
1430533270.050020218 -4.450466367 -0.174765079 -0.308829014 -6.936921964 -0.880021500 1.059127305
1430533270.060020208 -4.450375619 -0.172879277 -0.309651737 -6.937601247 -1.002297617 1.065103069
1430533270.070020199 -4.450562966 -0.173513165 -0.305783646 -6.966062777 -1.065012076 1.052920525
1430533270.080020189 -4.450096194 -0.175399272 -0.306092710 -6.982026375 -1.138332848 1.005126877
1430533270.090020180 -4.450281714 -0.170542933 -0.304012088 -6.895549554 -1.188303252 0.951583703
1430533270.100020170 -4.451760907 -0.169053468 -0.306861446 -6.948018612 -1.222701676 0.888529265
1430533270.110020161 -5.370977091 0.026104203 -0.158491997 -7.610743406 -3.787367147 0.465996680
1430533270.120020151 -5.370301515 0.026063754 -0.154755023 -7.568095983 -3.865144457 0.272123180
1430533270.130020142 -5.372851355 0.024951407 -0.153547306 -7.555400465 -3.857000142 0.042470643
1430533270.140020132 -5.369995758 0.028498760 -0.155358243 -7.530224510 -3.898911108 -0.181422576
1430533270.150020123 -5.365794169 0.027742114 -0.155222367 -7.528686246 -3.887168809 -0.391479732
1430533270.160020113 -5.367791397 0.028785013 -0.155463863 -7.549731973 -3.864968943 -0.599276094
1430533270.170020103 -5.369358015 0.026385536 -0.153605232 -7.527035248 -3.859928957 -0.816178645
1430533270.180020094 -5.369917260 0.023508500 -0.156047984 -7.516787548 -3.830119274 -0.973616861
1430533270.190020084 -5.372377809 0.026430998 -0.153237383 -7.527913996 -3.810536471 -1.191428413
1430533270.200020075 -5.372288960 0.024776539 -0.154253297 -7.510747474 -3.710341460 -1.392890552
1430533270.210020065 -4.783840909 -0.537503289 0.346765628 -8.476640284 -3.816822005 -1.357699491
1430533270.220020056 -4.787443839 -0.540609516 0.347482658 -8.470657198 -3.708724859 -1.476878025
1430533270.230020046 -4.785964631 -0.536723410 0.349331836 -8.453674107 -3.639011553 -1.577573311
1430533270.240020037 -4.786386123 -0.537091097 0.345830900 -8.512491848 -3.497502762 -1.785354094
1430533270.250020027 -4.786875985 -0.540272857 0.347631372 -8.546969369 -3.376383237 -1.867409527
1430533270.260020018 -4.787484280 -0.541256181 0.351600091 -8.535163897 -3.244067656 -2.002008643
1430533270.270020008 -4.783185275 -0.540378081 0.348569155 -8.575908783 -3.170279376 -2.091400911
1430533270.280019999 -4.787153370 -0.536466707 0.347441361 -8.556226222 -3.007856967 -2.232744028
1430533270.290019989 -4.786229621 -0.537423837 0.345295063 -8.585017025 -2.896687272 -2.360565805
1430533270.300019979 -4.788711495 -0.538411153 0.349745452 -8.651235126 -2.750518194 -2.424979662
1430533270.310019970 -4.736519480 -0.774045183 0.165751897 -9.800187354 -3.460249393 -2.812391103
1430533270.320019960 -4.734559025 -0.772360331 0.163650551 -9.790223863 -3.314476518 -2.926486436
1430533270.330019951 -4.739229843 -0.772677754 0.162802955 -9.824473331 -3.195566781 -3.012681178
1430533270.340019941 -4.732890486 -0.773209747 0.167108986 -9.842482854 -3.017548601 -3.048333177
1430533270.350019932 -4.737248491 -0.773404534 0.164663605 -9.855015873 -2.868550713 -3.123145248
1430533270.360019922 -4.737277117 -0.770510127 0.165418882 -9.923050459 -2.692001919 -3.164359184
1430533270.370019913 -4.738365054 -0.771303924 0.161869919 -9.945909603 -2.572861870 -3.260584934
1430533270.380019903 -4.738046673 -0.770522777 0.167489322 -10.006249966 -2.376997657 -3.295150600
1430533270.390019894 -4.733892342 -0.773112287 0.165782380 -9.976440720 -2.194478274 -3.311643236
1430533270.400019884 -4.735375536 -0.772371195 0.165920161 -10.056851673 -2.017078572 -3.333737625
1430533270.410019875 -6.423428604 0.085403166 -0.091843147 -11.468357755 -4.096745394 -4.702993912
1430533270.420019865 -6.427051187 0.085840115 -0.093209290 -11.448414831 -3.806475827 -5.009064832
1430533270.430019855 -6.424101010 0.083873856 -0.094206034 -11.461835161 -3.493463715 -5.194278985
1430533270.440019846 -6.425356892 0.089586176 -0.092929744 -11.454758596 -3.142643522 -5.462777597
1430533270.450019836 -6.426716549 0.086643497 -0.091221808 -11.368740663 -2.781102796 -5.630547241
1430533270.460019827 -6.424386848 0.084710640 -0.095229276 -11.392781063 -2.485917046 -5.832505327
1430533270.470019817 -6.423011379 0.089767049 -0.092089782 -11.388645693 -2.093134398 -5.990109970
1430533270.480019808 -6.425876761 0.085751420 -0.091527178 -11.397228180 -1.705539699 -6.119923096
1430533270.490019798 -6.427379142 0.087020946 -0.091464527 -11.370579465 -1.367186610 -6.255124805
1430533270.500019789 -6.427812695 0.086597506 -0.095969706 -11.396743731 -0.952882211 -6.342977836
1430533270.510019779 -5.715572598 0.313424100 0.116665617 -10.593022296 -1.688189286 -4.862733061
1430533270.520019770 -5.714930534 0.312422230 0.117510359 -10.618652923 -1.416003240 -4.986600397
1430533270.530019760 -5.716133821 0.313623901 0.117363303 -10.610845981 -1.098373714 -5.135264999
1430533270.540019751 -5.714060642 0.313351506 0.118924832 -10.595052129 -0.854245108 -5.203727818
1430533270.550019741 -5.711950952 0.313438883 0.118383183 -10.555295651 -0.491720069 -5.264759755
1430533270.560019732 -5.715693085 0.313242772 0.115674598 -10.535731719 -0.184573699 -5.342475480
1430533270.570019722 -5.716410039 0.311286169 0.117219074 -10.550983303 0.110455778 -5.358414281
1430533270.580019712 -5.717490982 0.314562760 0.115972358 -10.551176315 0.423485824 -5.400034966
1430533270.590019703 -4.696019799 0.301569127 0.193735866 -7.669580663 0.030995383 -5.197546305
1430533270.600019693 -4.695572022 0.306279531 0.196018144 -7.631884521 0.291652037 -5.172063713
1430533270.610019684 -4.696448463 0.304489822 0.198523714 -7.608989690 0.567717544 -5.182528413
1430533270.620019674 -4.693633332 0.304361603 0.195347232 -7.613581625 0.790913054 -5.205821717
1430533270.630019665 -4.692553508 0.303488727 0.194961659 -7.587792314 1.068375404 -5.138766648
1430533270.640019655 -4.691671191 0.304093266 0.193014978 -7.571430289 1.290018203 -5.132256185
1430533270.650019646 -4.696375588 0.304675085 0.194138453 -7.537630698 1.548006553 -5.104570456
1430533270.660019636 -4.695208420 0.303866743 0.196585796 -7.544023302 1.822072973 -5.042817651
1430533270.670019627 -4.699801766 0.304770104 0.197372833 -7.518333231 2.093193761 -4.990752747
1430533270.680019617 -4.693398297 0.303301781 0.195453593 -7.496846274 2.296873883 -4.863457126
1430533270.690019608 -5.449603753 -0.491469730 0.007155987 -6.359646259 1.515355181 -2.869638722
1430533270.700019598 -5.446041879 -0.490924873 0.004251386 -6.360588222 1.671974244 -2.776353419
1430533270.710019588 -5.444783757 -0.490237647 0.007007260 -6.366519726 1.815133717 -2.629595983
1430533270.720019579 -5.447768105 -0.492082778 0.005309419 -6.380793396 1.965166450 -2.497342681
1430533270.730019569 -5.447180789 -0.493114376 0.006866444 -6.390100954 2.049739419 -2.387432869
1430533270.740019560 -5.447365749 -0.492444086 0.004725455 -6.403240335 2.158547847 -2.212425882
1430533270.750019550 -5.449242105 -0.488266997 0.000811390 -6.420345331 2.276785265 -2.055676889
1430533270.760019541 -5.445271773 -0.490708471 0.005356794 -6.392830846 2.409902415 -1.893966999
1430533270.770019531 -5.445623660 -0.488489230 0.007121734 -6.457084996 2.473103677 -1.730340504
1430533270.780019522 -5.447791802 -0.489299506 0.005403038 -6.414609803 2.579491025 -1.587688281
1430533270.790019512 -5.445810973 -0.488555723 0.008334138 -6.435277762 2.663127112 -1.436765285
1430533270.800019503 -5.446429083 -0.490607327 0.006615136 -6.453116133 2.726420649 -1.237238211
1430533270.810019493 -4.990717224 -0.241314950 -0.251073370 -7.939069070 2.946577386 -0.721795072
1430533270.820019484 -4.989162606 -0.237449319 -0.249584581 -7.927254470 2.989615801 -0.533321338
1430533270.830019474 -4.989844514 -0.239566113 -0.251447259 -7.912567572 2.948102691 -0.390867549
1430533270.840019464 -4.992349376 -0.238147010 -0.251769047 -7.934933410 2.955596730 -0.230263275
1430533270.850019455 -4.990160510 -0.240787767 -0.249733933 -7.964177990 2.925524414 -0.061622185
1430533270.860019445 -4.988457436 -0.238862433 -0.249569936 -7.978249295 2.896695838 0.073479748
1430533270.870019436 -4.988341669 -0.239067407 -0.249547188 -7.958370034 2.872553746 0.252882235
1430533270.880019426 -4.990572790 -0.238372383 -0.251171350 -7.990954712 2.855798899 0.391895963
1430533270.890019417 -4.989476312 -0.241508608 -0.246316194 -8.001388731 2.778018575 0.553832688
1430533270.900019407 -4.989840309 -0.240162086 -0.252272503 -7.990706779 2.744363059 0.733321602
1430533270.910019398 -4.111443602 -0.116059195 -0.283116840 -10.338803179 3.519518306 1.532157770
1430533270.920019388 -4.109750620 -0.113773793 -0.284535072 -10.329616895 3.420126364 1.680119087
1430533270.930019379 -4.110348708 -0.111336250 -0.281264020 -10.330669285 3.338978919 1.862170972
1430533270.940019369 -4.109764292 -0.113789820 -0.283612181 -10.344298811 3.266803848 1.968238121
1430533270.950019360 -4.107290281 -0.113185412 -0.282043987 -10.356897229 3.091049928 2.154070627
1430533270.960019350 -4.111270275 -0.113905946 -0.281438400 -10.427351173 2.963472095 2.277122794
1430533270.970019341 -4.110308162 -0.114913408 -0.283857704 -10.396811886 2.814939800 2.394941995
1430533270.980019331 -4.112567049 -0.119151614 -0.282390089 -10.372702918 2.725809754 2.517523214
1430533270.990019321 -4.109590484 -0.111572940 -0.281727062 -10.414927107 2.564772275 2.655687836
1430533271.000019312 -4.110768739 -0.113815303 -0.280561475 -10.396819969 2.409574290 2.723898268
1430533271.010019302 -4.798800902 -0.197163522 -0.695931534 -11.508555201 1.808318252 1.408647264
1430533271.020019293 -4.799812312 -0.196837518 -0.697792325 -11.518182206 1.645618781 1.497615193
1430533271.030019283 -4.794174656 -0.199499584 -0.695749262 -11.507192333 1.480654772 1.625237507
1430533271.040019274 -4.798170669 -0.196836581 -0.695616881 -11.528424133 1.342568812 1.719250411
1430533271.050019264 -4.798716675 -0.196889604 -0.698178439 -11.510701730 1.198744244 1.754851698
1430533271.060019255 -4.797402360 -0.199231014 -0.697730370 -11.537893097 0.994517749 1.864040991
1430533271.070019245 -4.798099537 -0.197744114 -0.697945708 -11.484224966 0.826353325 1.925987521
1430533271.080019236 -4.797487151 -0.198267023 -0.694966369 -11.529362934 0.651988589 1.976701743
1430533271.090019226 -4.797249253 -0.197276957 -0.700054310 -11.580451636 0.475591129 2.036641622
1430533271.100019217 -4.796543606 -0.198207453 -0.697692463 -11.525594660 0.297329382 2.037127473
1430533271.110019207 -5.513664678 -0.800393079 -0.846922707 -8.080653877 -1.255067708 3.330297006
1430533271.120019197 -5.512013523 -0.797871931 -0.843398395 -8.038977231 -1.522245926 3.248916756
1430533271.130019188 -5.513817002 -0.800484747 -0.847364856 -8.010938494 -1.774766647 3.275475049
1430533271.140019178 -5.510114878 -0.800809668 -0.845128518 -7.958146363 -2.024548060 3.197492413
1430533271.150019169 -5.511065606 -0.800230135 -0.844401588 -7.905847167 -2.297917112 3.117189359
1430533271.160019159 -5.511261059 -0.797931404 -0.846246403 -7.846436587 -2.509587156 3.072914830
1430533271.170019150 -5.514191116 -0.801682216 -0.844467193 -7.813162738 -2.749898011 2.981173998
1430533271.180019140 -5.515021321 -0.799785555 -0.848304264 -7.799680776 -3.033354288 2.928085824
1430533271.190019131 -5.510471905 -0.797748446 -0.846852830 -7.731856301 -3.234353401 2.781368974
1430533271.200019121 -5.510038292 -0.801742826 -0.845754624 -7.659350408 -3.448781743 2.646921453
1430533271.210019112 -4.384350517 -0.330866460 0.034865082 -6.867903908 -2.941656024 1.795350515
1430533271.220019102 -4.379418333 -0.331217429 0.037382301 -6.830738742 -3.038842132 1.710418971
1430533271.230019093 -4.379088535 -0.332012278 0.035576974 -6.825366554 -3.095719706 1.574841995
1430533271.240019083 -4.379974813 -0.329011567 0.037550818 -6.778760795 -3.136632316 1.440176492
1430533271.250019073 -4.379675695 -0.330553170 0.033587097 -6.803804569 -3.243163877 1.331104208
1430533271.260019064 -4.381217655 -0.332336103 0.037715982 -6.818738983 -3.306109237 1.186151053
1430533271.270019054 -4.378948591 -0.326491932 0.038461857 -6.821885889 -3.294777742 1.114962701
1430533271.280019045 -4.380644906 -0.329480673 0.037534225 -6.780889408 -3.370267892 0.971935495
1430533271.290019035 -4.375039663 -0.330444826 0.038093578 -6.791345449 -3.440512064 0.808114965
1430533271.300019026 -4.379536501 -0.329070591 0.038242005 -6.786117128 -3.471783419 0.702006738
1430533271.310019016 -4.876038057 -0.283206510 0.600372377 -7.958743045 -4.735500933 0.977304876
1430533271.320019007 -4.873358413 -0.281371975 0.600579968 -7.941183656 -4.710793051 0.726202942
1430533271.330018997 -4.878160309 -0.282192815 0.597243084 -7.994590814 -4.686017488 0.541387980
1430533271.340018988 -4.877153550 -0.282908312 0.599723235 -8.043291521 -4.634652663 0.301676844
1430533271.350018978 -4.878025161 -0.283997718 0.602968575 -8.090246886 -4.624012567 0.126210770
1430533271.360018969 -4.877419236 -0.280322038 0.601260216 -8.084595559 -4.571425231 -0.062240397
1430533271.370018959 -4.877267331 -0.281389529 0.601268805 -8.121748131 -4.517771339 -0.285253677
1430533271.380018950 -4.880000843 -0.281778146 0.601204537 -8.108254684 -4.449953353 -0.478859667
1430533271.390018940 -4.876706283 -0.280980030 0.601061713 -8.154521958 -4.391663162 -0.712780165
1430533271.400018930 -4.876297668 -0.280583206 0.600398649 -8.204233583 -4.340037386 -0.880160766
1430533271.410018921 -4.876372466 -0.281793614 0.601558335 -8.253223166 -4.198526696 -1.056139781
1430533271.420018911 -5.424456279 -0.467266770 0.475381344 -10.106769379 -4.673946990 -1.932072270
1430533271.430018902 -5.423267138 -0.470071102 0.479460472 -10.132784359 -4.453445206 -2.127119630
1430533271.440018892 -5.421232976 -0.467917670 0.478283608 -10.157726369 -4.375052110 -2.309789720
1430533271.450018883 -5.423747721 -0.466082667 0.477914122 -10.190701141 -4.127478834 -2.514813469
1430533271.460018873 -5.425403267 -0.467620906 0.477671171 -10.229597176 -3.986191424 -2.722285644
1430533271.470018864 -5.423711315 -0.468210717 0.483697294 -10.236965210 -3.762761312 -2.854969381
1430533271.480018854 -5.420943384 -0.469219831 0.478845311 -10.260923268 -3.573727536 -3.034658556
1430533271.490018845 -5.423635258 -0.464566802 0.476382347 -10.328388376 -3.370172224 -3.161788955
1430533271.500018835 -5.424392517 -0.469523129 0.481242361 -10.310438941 -3.133999043 -3.301076136
1430533271.510018826 -5.427150924 -0.469493099 0.478856648 -10.369171685 -2.892530465 -3.452500041
1430533271.520018816 -5.923890567 0.070817583 -0.073036706 -10.627232946 -4.149555268 -2.908770937
1430533271.530018806 -5.925142791 0.066771133 -0.074503445 -10.599565422 -3.970487560 -3.171667486
1430533271.540018797 -5.923010077 0.071552471 -0.073989228 -10.626590791 -3.803890176 -3.398853473
1430533271.550018787 -5.924952548 0.069675599 -0.070989856 -10.646639532 -3.605579607 -3.632917207
1430533271.560018778 -5.919632109 0.071462607 -0.072250013 -10.617352779 -3.378600700 -3.840707987
1430533271.570018768 -5.925171512 0.069091569 -0.071776441 -10.620464010 -3.213686689 -4.094874984
1430533271.580018759 -5.925799939 0.074363726 -0.072165439 -10.600832390 -2.917050122 -4.256778759
1430533271.590018749 -5.926429696 0.073636860 -0.070768076 -10.627192573 -2.671845197 -4.439147588
1430533271.600018740 -5.924365457 0.071759976 -0.072981783 -10.585207119 -2.406909765 -4.594841587
1430533271.610018730 -5.957123727 0.687220240 0.203519734 -8.425523261 -3.450832741 -4.581811522
1430533271.620018721 -5.955259807 0.684697550 0.202191355 -8.427788271 -3.177953452 -4.822738971
1430533271.630018711 -5.955186687 0.689784690 0.205360070 -8.375332546 -2.849027280 -5.089471625
1430533271.640018702 -5.955810894 0.688987726 0.203381510 -8.343341539 -2.546494399 -5.314754493
1430533271.650018692 -5.960027327 0.689443017 0.202566016 -8.304506472 -2.207150370 -5.524034920
1430533271.660018682 -5.957002218 0.686691101 0.203662323 -8.278652347 -1.848991913 -5.670106262
1430533271.670018673 -5.958330749 0.687881960 0.203550927 -8.227490786 -1.493441123 -5.864690785
1430533271.680018663 -5.956143072 0.690715784 0.202700426 -8.218123511 -1.150473308 -6.001319278
1430533271.690018654 -5.956375030 0.687228379 0.202645022 -8.169727045 -0.773189552 -6.109128261
1430533271.700018644 -5.960019144 0.686253895 0.203392619 -8.155141605 -0.366754783 -6.179449765
1430533271.710018635 -5.012162583 -0.109148721 -0.118901444 -6.445983164 -0.196129726 -4.963458001
1430533271.720018625 -5.011005885 -0.107193577 -0.118501474 -6.397015424 0.020878709 -4.989092666
1430533271.730018616 -5.008929989 -0.107606309 -0.118835505 -6.430254632 0.241950314 -4.964590948
1430533271.740018606 -5.013606335 -0.107521778 -0.118655756 -6.424916216 0.506322136 -4.971484260
1430533271.750018597 -5.011287519 -0.108661363 -0.121049642 -6.428418683 0.744287710 -4.923808017
1430533271.760018587 -5.012577720 -0.112045480 -0.117107824 -6.441194891 0.943532701 -4.892650440
1430533271.770018578 -5.011093716 -0.104843007 -0.120757771 -6.460672819 1.186690810 -4.833329105
1430533271.780018568 -5.012119778 -0.109698383 -0.121217822 -6.445140321 1.419839153 -4.733435690
1430533271.790018559 -5.010941700 -0.107608710 -0.121585054 -6.488441002 1.667355131 -4.683419194
1430533271.800018549 -5.013243985 -0.108358949 -0.119633806 -6.461952190 1.850156985 -4.596111201
1430533271.810018539 -3.892666413 -0.470600044 -0.496355322 -9.535391799 2.387817452 -5.087752961
1430533271.820018530 -3.892219252 -0.469965810 -0.495011721 -9.632498912 2.551010943 -4.965977092
1430533271.830018520 -3.890732531 -0.466355257 -0.496557486 -9.612792616 2.707929215 -4.837970596
1430533271.840018511 -3.891028230 -0.466443292 -0.498859539 -9.658583520 2.825769328 -4.664517076
1430533271.850018501 -3.888658736 -0.465490407 -0.495884589 -9.708989633 2.959251381 -4.493765729
1430533271.860018492 -3.893424026 -0.467338785 -0.496554750 -9.725968061 3.046869958 -4.353376849
1430533271.870018482 -3.888761598 -0.465172432 -0.495333877 -9.743008750 3.168832550 -4.240552022
1430533271.880018473 -3.890066292 -0.466036667 -0.496592795 -9.842651575 3.281512165 -4.047348486
1430533271.890018463 -5.318582388 -0.571471414 -0.137152870 -11.360481839 2.288979963 -4.445569078
1430533271.900018454 -5.319347182 -0.570151214 -0.135292189 -11.344832656 2.494045594 -4.230563322
1430533271.910018444 -5.318207293 -0.569963133 -0.137218293 -11.418889518 2.708068325 -4.036868820
1430533271.920018435 -5.320114312 -0.572084108 -0.138004020 -11.446803770 2.926483055 -3.867042611
1430533271.930018425 -5.317889752 -0.569439436 -0.138445305 -11.483133412 3.066400232 -3.664707700
1430533271.940018415 -5.318452709 -0.568084976 -0.137416947 -11.448234313 3.261980636 -3.393699234
1430533271.950018406 -5.319808644 -0.571905976 -0.140900145 -11.544447604 3.336132854 -3.149090517
1430533271.960018396 -5.317998059 -0.567229333 -0.138706623 -11.523345065 3.520668196 -2.904897062
1430533271.970018387 -5.319274587 -0.567723473 -0.136835995 -11.555982880 3.651404601 -2.660236847
1430533271.980018377 -5.318256442 -0.572150156 -0.139579307 -11.547190121 3.757556714 -2.393412548
1430533271.990018368 -5.319107593 -0.569165374 -0.140497754 -11.578413796 3.871772862 -2.146205939
1430533272.000018358 -5.318937861 -0.569252020 -0.142271450 -11.605007637 3.913955744 -1.860954952
1430533272.010018349 -5.509692672 -0.651882325 0.016401105 -9.303193950 1.382425381 -0.752438893
1430533272.020018339 -5.512702748 -0.656175826 0.013407398 -9.306852084 1.383707278 -0.641460141
1430533272.030018330 -5.514757537 -0.657298341 0.014804884 -9.308199758 1.431435463 -0.497057290
1430533272.040018320 -5.513399469 -0.653746502 0.014177140 -9.299066668 1.425289957 -0.372953362
1430533272.050018311 -5.513491335 -0.654545784 0.013569406 -9.310415871 1.483527664 -0.251037087
1430533272.060018301 -5.509671880 -0.658031313 0.013804138 -9.295451277 1.448304767 -0.077702617
1430533272.070018291 -5.510773094 -0.653925471 0.013199558 -9.310552477 1.467298781 0.052614647
1430533272.080018282 -5.510782403 -0.654619781 0.013286920 -9.318370661 1.474870878 0.164334015
1430533272.090018272 -5.511390305 -0.656181364 0.013339104 -9.290636315 1.457156566 0.341565257
1430533272.100018263 -5.507699971 -0.652213251 0.013714074 -9.339029703 1.411239339 0.411128016
1430533272.110018253 -5.511793832 -0.655470931 0.012974653 -9.339915253 1.386388271 0.617200928
1430533272.120018244 -5.081741384 -0.563971801 0.496926865 -6.108288464 2.351757383 2.592642786
1430533272.130018234 -5.084925755 -0.559265020 0.492533938 -6.155081889 2.225341517 2.750599731
1430533272.140018225 -5.087138112 -0.557904844 0.495687596 -6.075232055 2.117133913 2.895686302
1430533272.150018215 -5.085322467 -0.560654257 0.495493573 -6.064196999 1.983246798 3.030820908
1430533272.160018206 -5.082939510 -0.560335829 0.495247130 -6.038893578 1.850490179 3.137498675
1430533272.170018196 -5.085114759 -0.559711935 0.491994951 -6.033781100 1.708545811 3.295701479
1430533272.180018187 -5.086076098 -0.558820811 0.494804882 -5.972741919 1.553185689 3.364887746
1430533272.190018177 -5.085417835 -0.559871364 0.490244278 -5.956870577 1.424351018 3.514999476
1430533272.200018167 -5.086292115 -0.558710890 0.492958172 -5.926448514 1.289085125 3.607559234
1430533272.210018158 -5.086079195 -0.563682476 0.493450942 -5.892368828 1.118387422 3.692739389
1430533272.220018148 -4.884631918 0.193004325 0.149286393 -7.390195267 1.373066734 3.333510852
1430533272.230018139 -4.883750556 0.191414201 0.152944846 -7.401171161 1.225905972 3.389981475
1430533272.240018129 -4.886833456 0.193495372 0.149435514 -7.398656146 1.038844586 3.368434788
1430533272.250018120 -4.883748586 0.192876513 0.145852241 -7.422624514 0.906682629 3.428299757
1430533272.260018110 -4.882114821 0.194326468 0.149479458 -7.438666958 0.720234468 3.423464201
1430533272.270018101 -4.882971701 0.194596219 0.149636483 -7.443271584 0.566903033 3.482838339
